timeStamp,tripID,accData,gps_speed,battery,cTemp,dtc,eLoad,iat,imap,kpl,maf,rpm,speed,tAdv,tPos,deviceID
09:04:38,146,4dae445ca7ccc014f29e05b68b46b01638ff96f4700d411c96138b67e9505ac3c3a63274db591060897f1299b981bd52e4d11a45427af16dc6d44cca20ec94cd,58.23,11.152,30.873,0,22.031,44.363,2.128961,10.18,140.83,4887.1,58.2,35.199,21.378915,1
17:54:26,138,401545f2af005fedac798a4eed091bbc5bf808a35355dda650065b9b3ddd70f43fb454ace4808bb9e2187b973a0f48b7f79139bb0d3a2770d32451b617f832a8,96.99,13.851,45.404,0,55.081,28.554,2.649881,18.94,194.5,1149.9,97.0,21.717,30.990685,11
08:58:31,198,dd22024a87ef6b3e7c487cb606b73487b1c5e6ee27538bcc0d4acc8dd7995bd3a55f403bdd96178b5643b21b03a8b90b2c99ba7136f608fc0dbcc89a5ff75752,36.75,12.034,56.515,0,21.544,30.47,3.196185,8.52,249.65,3217.1,36.7,21.314,73.700873,23
13:18:58,137,fd8572c854a4e8aaf5dc8fc23dca63fef3fb7e2f6d24bbea99395287442b936f87098b782409512466e84cc8cb4062ddcb71fd7c14891f51e1278ec0685beb89,72.37,13.396,56.624,0,51.363,44.692,2.486104,16.67,284.46,3371.8,72.4,25.855,51.540254,22
06:07:46,94,0ba355599840296b492bfa958331a6b2c2e2738c2e5116bd08e345486a75fe6b2c3f89a2eca3c5e168f64fe955654c06249b81165789c3e089eb53cc107f51ae,69.2,12.062,77.671,0,71.252,39.198,3.092554,15.99,270.05,2878.8,69.2,49.285,17.361401,11
06:41:41,15,452eaff46209756285166bdf2d87016040d96dea50dfec5f6d1f3e174251a5ac0c8d15ad35a67c5636c35e5b40d68d48b36a8334f5a09230506f52bf2e824ed2,55.33,11.026,39.52,0,75.394,43.44,1.776088,8.09,343.1,2354.9,55.3,31.18,52.954954,12
19:11:22,133,87192c27fdf170ae81023695d63f459ecdc6c8d8f324c403bcd961e4f721ebbdeef4dc09e2b256425da75a7dfb3ea08570c0335a91dcfa61ba450644dcd166fe,52.26,11.074,19.425,1,29.292,30.661,2.549344,14.17,346.44,3408.0,52.3,41.346,67.410661,2
07:37:12,52,91f1b7f0c78917ed3e23de31f1712ad7586d40af57838900e0e1b358fb0b3a8dc030c6f1383775e328125b30086b66dc655c510309000f2bba1e3a3e30486675,91.22,12.955,52.191,0,70.143,25.887,3.552009,11.85,94.7,1375.0,91.2,21.858,43.416984,12
07:42:54,59,5ca31642ed8500e4a6e2df8046df1601e4bb6e900766fdd1357daf52e9e62276242de1d218b9e28181358ee82dfdf0ebc60b264eaf387d9f9aaa5506d7404943,71.76,13.823,72.853,0,71.114,43.768,1.577763,17.77,428.26,3060.1,71.8,4.208,73.746647,16
00:05:11,88,61b5479ca50eddb8c67b4cb57c703729de5e423aeb670c0df2d01b4dc52da3b73c28808059e552617effd3b446eaa918aad6b209eaa184d2611409d903ba94b9,54.15,11.501,70.984,1,73.371,35.328,1.513311,8.29,383.85,1301.5,54.1,28.464,99.788715,2
23:45:49,2,68460e916df38a1ff8687e68c505990f880a8c6d37fbc4bf7b893b8b0508d5061fb38ce95f703c6575ff2a4cd12e6bc061567535b106fb5034fba2a61bbcb1bc,76.16,12.566,5.475,0,59.803,24.255,1.103345,8.68,478.31,2826.0,76.2,5.868,32.814271,13
06:33:41,123,b62c7e73e60053dfd4daecf7157d00b8ddb703b114683351cf8288e39faf157109302581610488d60ab246235b1ef5e070004f3cad0f4a1636a73a6a54a0e196,30.02,13.587,10.284,0,38.447,25.094,2.87287,14.59,307.17,3349.1,30.0,5.601,53.229062,12
20:17:22,172,c412e16bd724bfa1f4ad1c21fcfc6a27d90517ffa756941221cc4429a5d880ec145bdabb4e7508068d8638b45dbb5e9c8d1996d7b1049c10d590416180783af4,65.92,13.183,12.136,1,78.322,34.208,2.658302,18.89,249.06,1319.2,65.9,10.147,99.18716,12
00:46:22,16,664d063c1c5c016ddc8e5642920256c206b8717768fd665602174966c09cb61ced7678f02322c5907b2a3ed333ee699851bc21262fbe035a94209f4ff96dd5a5,102.15,13.859,43.072,0,51.549,26.303,3.495678,16.62,278.81,1841.1,102.2,25.858,10.904965,16
04:42:57,123,c6d51cea776a075bce90056c52d8f48f725aeb2fe2cac34aba9f5c414f9e8dc94cddfa9b539f4be17ff7b7614fbdef3140fba6483eff349f78870fd6906ecb61,76.44,11.218,17.828,0,56.529,36.373,3.432423,8.72,276.81,888.8,76.4,16.845,11.387696,1
14:48:26,151,5500f699478918abe7cc40d9e3699976524971b5995c89db7bc4c6065855fcd58f60841a9fb00211940cba05a3798b2ef5f7753cd7ab222453c05337a1c7a3b3,28.91,11.606,46.956,0,59.829,15.843,1.494804,18.53,201.39,3546.9,28.9,15.036,88.636113,2
22:45:44,205,7425b78506d9610ca75de966010e27b97a00ee897110244a3830a765711f83dbb189e7685046e2fd31deb77edae21a15c3f3067a6d92884098021fe0e7ab93fd,77.0,12.997,79.136,0,32.805,36.89,1.789495,10.04,404.5,1407.9,77.0,43.578,49.863401,11
02:15:01,74,63891bbf78be6ca83e2318d67cd7fb2cee0ed8a262f1c82fe1eaea945b7083b6ba6c859c9147d887e4384fdcb1f837a4d6e05cd293aad87d19196c49ce765354,76.4,11.078,12.952,1,66.481,40.959,3.465523,19.75,316.8,3282.5,76.4,42.844,35.263655,23
02:58:38,124,cdb0672142c41aeed0e9f11e104c890b8693c3493ea7347db0fc9ab10848624677f5f2e550ae75d180a096350b30a9a5d830d4ce6a81c1570408483aa89ce256,82.98,11.785,62.318,1,27.599,24.832,3.06337,18.68,476.04,3827.4,83.0,34.584,59.548206,16
02:52:35,52,8e2f5b20474b1f67a36d52e047463d3fa43f9211827d217c66c91baa2e28af988f54eb4ec2695e7cbce7d3169a808eff9af482470c2c58f84807e7858da2e8f8,36.64,12.188,9.246,0,75.771,26.34,2.242633,11.82,65.9,3435.6,36.6,20.8,31.84066,1
06:43:40,206,15c78cb56da4e2adb69e3454aed3c75ffed240436053dd408f98ae1907c4373681e17505b9dc477b98db633dcdd4b165febde0a6b2cc1c9ffd9bc329c772cf79,71.27,11.359,49.914,1,68.139,43.173,1.014786,11.86,382.0,2969.8,71.3,47.799,0.297186,23
16:27:49,131,3510d3f802085826d25061ff836de4408578faab279f2afdab5cc0f64fcd80a82d357a39d21468a48d547cfd679f952c2c67179e6a4bc9830fae6edf531b4cd9,112.02,13.382,50.813,0,23.505,38.637,1.197729,19.44,288.54,2452.0,112.0,29.985,30.785507,1
00:34:20,5,10b6c8b054c2f450745794cb6ae965a80d00f036bc0ba79f0aa5c4eef4612c7ae954805243b22ce28f2f371efcf00ea0ec80df4355573915618c7142ee542a3f,81.15,11.567,75.548,0,46.348,37.263,3.856521,9.59,360.44,3310.6,81.2,0.691,65.952682,2
17:24:28,103,864683384672c627629bb2761d5d0b5da7bb79c487d5d6914d1072737a75b63de010c5aac5b6b836588c054a2c5b5c5b6866277ee4ba58a41add4283ed8b6c30,53.97,12.626,30.975,0,38.768,30.875,2.982459,15.82,119.33,2803.2,54.0,22.852,48.98824,1
00:07:36,202,fbe31a9fb76318cbcf37b81dacc1b2655390d6dfe856f73e0a1fa04668732d402a801baf91fd0de5135e36a45fdc4b10c46d3a4b3beb6b41a1bc04f3ccb05905,34.7,13.796,43.834,0,49.314,42.414,3.500185,13.78,269.66,1933.9,34.7,49.134,53.380325,13
11:38:18,160,c41d6134e71c7e6da759a62d9efef552950c7585586bf79b4bc51ecacda115cb1dce66adc69bb80444fcc328b6d2f0b31efde58e66feac2d503ffea4ff669ed2,18.76,11.217,55.712,1,69.851,29.702,1.433343,10.08,156.01,548.8,18.8,4.479,75.724153,23
21:44:38,170,523a2f030f91cfe987e941ce0512d795bae36b5b9adb9bafbcf120ddc82295c06c26cbfd873107b6fc3210f832357305c71116180f144295cbbf3ac2eb7af877,54.56,11.795,55.918,0,34.417,33.317,1.121745,6.92,282.86,3159.4,54.6,22.676,77.319132,12
03:04:26,121,fe7ec2e1adeeb339e458c98230a363545a221999241353713d89e26ef4e16aa4e480a1c756bf8be1c9fa0b129d03987021abedcb004fbc44942e896ed73a9e78,89.05,12.047,26.313,0,62.939,25.661,1.026629,7.19,106.21,1648.8,89.0,14.158,2.912779,11
06:49:28,119,b985580cf3801ff0156dede42902a76bec68cbffb45537a0efd5218eac23fc91f9fd769c1ea4944cfdd29c1763d6dae08d9c092e940397529271e45791337257,17.9,13.486,13.851,1,75.582,39.319,3.540652,10.96,147.85,1427.8,17.9,35.955,70.835526,23
05:29:02,179,cba476075e16a55bb070367d8a7bae4962e893db275882ad1a61b89c530f43ba5a7efb434e4e170e09ae243630bf7cac80de069f5092b84dad9209358bb3f8ee,11.54,12.957,74.821,0,23.183,30.99,2.904325,13.61,281.95,1842.5,11.5,37.321,95.786137,1
04:54:57,139,b87ad843c35ea26855d38f5afbb3be4607ddef7b97d269e2db9b47f12a5afc98e4dccfbdc64855dfe952651245a063e0e62b3f579203709c90aa6212ca1c54f1,115.97,12.57,27.849,0,27.532,43.069,1.991767,6.41,255.59,3056.4,116.0,31.935,32.781165,1
04:20:45,175,988e8c954ac6bcb42301dcd61a7b0fd7af5e27f8875cfb7706edb1a314efc2c8b123f62837ab8e7862f3ffa3b98d84a6cab648225380cebb30f20ab07d52bf2a,92.54,13.672,70.845,0,39.476,24.188,1.302275,8.58,314.83,3730.1,92.5,7.365,28.432609,22
08:39:04,56,101475ebe9180d8b77d95a8b2fe03450f8e67c11ec254f2f98e8bfa18f526e570ea92d41ecf260ed1ac0a8e27dc13d098ed6aa1eaa6f21081874fa7f38c8a895,104.94,12.529,48.625,0,22.334,33.997,3.29911,15.14,269.17,2798.7,104.9,35.007,18.521873,23
23:33:41,88,d96656a5caf3884a52dbe9c8002095fa96126b8a43bb86f19b4de7d20fcf1e3974e23da36c74b623da081088fd615a70ade06aa67482c643cd1147a2d3473c8e,49.9,11.164,73.825,0,43.803,34.676,1.175301,12.54,301.12,2002.2,49.9,13.001,51.442709,23
15:14:37,5,7c4a89e184a75af88e51fcf8c64176ecf1ff12152ba1fb7427db5f587f19259faf7098d3134906a6561d30db50ea4276168f0847112278d2b069779cefd17cd5,79.52,13.344,54.193,0,43.74,35.517,2.121196,18.56,399.18,3521.9,79.5,43.461,57.386112,1
05:40:46,242,854e360375730d69e84aafeef87378beaf224046f92a50b6a1cdb8050aaadb65fd08a25d6b67e757efceb79ce00a0d54ff76bcd68e4593c13fd16403614f1cb1,55.82,12.383,69.425,0,34.453,31.502,2.515906,13.18,97.78,2895.8,55.8,40.576,35.927885,16
12:31:06,99,de663b0c2ed10acb2f00cd801f73117dad31e938ff6e5c64bbd9de27481133f4adae94ca76ca9fe819c06dfec5f90b39d44bb57df2ea45ecdcd5c10024647e76,59.05,11.496,19.188,0,60.247,19.898,2.960051,8.02,89.01,3387.9,59.0,43.512,56.495356,12
07:23:56,50,20acd0b043f446535e686bc607bc52e0ad650ba23a054cf33a342461afb1885da9558c2779904c59958fbbf92eefd924ccb77a098e24a77459430f52a0664488,93.92,12.835,63.074,0,79.958,26.362,2.214837,14.6,167.49,2299.5,93.9,1.232,12.878663,13
19:50:03,239,c839276280b4226c7e0d6f89659da7d2fcbc71682c00f34cf6b748ea3889c8ec0885720b5526394cbfa8358aeb9e18dfda75d82a590812562e57cf3ea3377d06,38.72,12.03,37.575,0,45.857,37.82,1.477621,17.19,262.38,1071.4,38.7,28.428,16.843126,22
23:57:23,105,4e7247b81fd3415f1db41a20de4e940258c6741079f8a90a4582f805a686a466dce070547edd2787fc751676d114a05cf3db31bb341aa59939777d1881afae60,75.14,12.248,20.337,0,40.607,35.207,1.342294,16.58,73.61,3430.0,75.1,40.97,81.949433,12
22:44:49,162,b3c5519daddd8a601eb696112f744722c7bbd621e6891ae4078e787af1fafbf6e17e6c6f0e1b3d8a4d07b05549c3a003d13ae0fe9cdeb8eab9e1c5a9742a0154,91.69,12.978,7.035,0,76.2,27.413,3.810855,13.18,105.17,2825.6,91.7,49.465,77.459261,12
14:49:24,210,2bf31ee67ccbd00c0179113feaeeeb4561a923b72b4388c230f734b11c41c778757cc9cd1996f078befec88814aa80fe6578b8324c67076cd29959ce1b1f0ba7,75.06,13.028,23.46,1,22.142,34.933,3.971346,19.9,183.76,1117.9,75.1,23.824,12.303725,16
20:27:13,215,bd72033887715c017f4adf224daf305d391404c69adcb8184501c458adc8fea858df459a7b1ca4e9135449d4c7c6eeb8d5a783e00ac5b6b357facd1b5a6e2959,46.14,12.842,32.668,0,56.549,30.176,1.965767,13.38,73.94,1866.5,46.1,45.137,75.465509,1
04:59:51,242,3140b1845883217e0192d8eda598092393748f0cba135370a989634ba6a750fcbd7edc43afaccfafbbd71c78e8ace30ce37bddcdc8ad2af6de0574d767e322b9,86.0,11.931,12.413,1,23.584,29.564,1.6009,10.54,229.12,2464.2,86.0,10.25,44.602346,13
21:11:00,109,209495d6ce432c4319367e5bdf23ba6ea10f852c8353180f8e89e3f384f270cb1fc529a7ac77264aa83d287781624c6928b5da3d19d1012d785776f4aeb34239,100.63,11.611,43.452,0,73.128,25.349,1.5585,18.61,484.74,910.3,100.6,10.355,80.559336,1
17:08:32,175,fb261688c404e36d8ba4be6746e018225c95c9bb1fee76c1b4f9c5d75aa8082979c550b0b30bb357ca57c03dd7c2bea823b05daf28397faab5d096dee00c9bbc,58.18,12.19,78.299,0,66.252,26.036,3.253371,19.45,386.74,2799.9,58.2,9.901,26.608974,2
21:55:17,154,701404fa22fff0d670723c56e153cf8164023b061aa85e12fbef63787019643fb3f49c84c979900acb87a3ebb6f5465f44c9c2861ca99f3d542527b66a2e7af2,53.92,13.593,67.052,0,56.786,32.191,2.766533,5.79,497.06,2806.8,53.9,45.455,87.599073,23
12:32:25,162,65d5913bd316794244bc1ca8f055e069824ed4f67483c3ee62ba2745cd2f4af605011538d30beef8713be27111967a2c40ceb3fc9ee326be72a0fe0e230ad13b,49.17,12.797,68.604,0,39.159,44.005,1.423132,11.99,390.29,3216.5,49.2,2.417,96.203123,12
21:20:36,90,3dd7e94b22328322899b88cc1bddeb6e986a4af5dfd21009538fffadb8a0e6140d9b59db9c2779bc155b092c6962180b9539f2db3f64a535b83d9746c3e8d66d,10.6,11.434,18.594,0,48.307,27.712,1.905998,10.07,452.22,4153.7,10.6,43.874,74.389226,11
13:53:16,216,fb6d9e1e9dfb24540e3d7f575414d2bf2055992cdd39520e59b5e12f8c95d3cacf4eeb90cb5a3f688e6498f322a4119a2999a47362f9110f332db11702445953,58.82,11.902,48.472,0,33.477,39.0,2.01878,13.33,86.72,2910.7,58.8,45.786,99.036961,23
15:58:53,121,e35fbabe6d1253e59c8a3b4ad5ab023900d909a9e9d57c69aac1b0977b5d17ba2bdb926a9670fc35b4e9fe5ad4422e31fb8f6dfd00de74d90eee4a457068e338,47.31,11.081,8.242,1,48.474,37.905,1.629416,10.67,468.32,3107.3,47.3,28.17,12.150639,16
09:53:55,102,7f1cb9eb0c9cee2ab1671233c36e1ac6eaa5641ad8c5b7db89e2b77fb9a5d4609f297794f4f96f70e3e10e155c90a3097c486ff3ef180e955f9ed6283bc9f366,60.84,13.159,51.23,0,68.754,29.725,1.355987,6.01,318.36,2444.5,60.8,11.58,10.418417,1
12:37:16,30,a966cbe8cbd13c678d2bf62cfc45eef198b8d71373618b69a36f63f07899fa3b346c9fc1b4d10424df1a6d57f59a5d72adfdb6942f2bdf923eb21d932b01ec5a,117.11,12.503,45.191,0,55.305,16.43,1.690992,6.12,492.75,500.0,117.1,22.976,55.743415,16
13:57:51,107,715fc50d8d6a1292e22d97cd0556ade60719583b79981d2db549a32e786e53d8c9689aee347d8d9fd775f283779649235a5c3c5355a52486d80f025f45a43859,40.57,12.412,60.881,1,70.65,19.002,2.175286,15.7,138.71,3957.8,40.6,3.587,25.664535,12
01:45:37,64,356b9bd37155f1167699a5527f46ee604238d6cf5340209adc1439c42c296262b896b8c735946383bc2cc26f63c2e8fb0124b2f0088aa8964ec1e82c415de172,48.15,12.599,41.48,0,53.915,38.65,1.229883,15.62,255.11,2101.5,48.1,1.737,72.208676,16
00:29:17,85,8bedc24211af229ca3255db7f6a05745f189d66460d61500543e758a37ba4d5c2e637bc7881f2680b922271d900a702aebac428f1683966ca3ea23e6e79d6fc6,48.92,13.877,58.82,0,73.143,38.201,2.876464,14.36,323.88,1762.4,48.9,5.171,0.692963,2
15:15:37,54,96b9ef58201ae30e1a9ff758356bb53493caf10473674512c805b1a96d679f15cea76e12a0dfd160e370e457947fe07d20d260f9c571316bb1632a28ce819fef,64.88,13.661,63.333,0,35.643,18.046,1.759455,14.03,214.69,1952.2,64.9,16.879,12.270993,1
10:58:27,225,6e19ecf0747ea74388c6461ec579695c6e3d63aa16b821daab06575cc7e3334080e3983a81f913c5a977e8341ab7e9da120da88177a883ad1edd9fd47600839d,56.46,12.146,26.659,1,46.966,36.918,2.758115,13.2,257.68,4490.0,56.5,44.385,9.162744,11
03:09:49,49,c421c8e54ba9ca720095147136eb193114f637cacb6627370d62bb91319412eefad201c33613fb7a0fb5bfaae37d2906de0e5ca09c31e162adcbc6d87f4c7b49,77.67,13.965,52.702,0,38.089,35.101,2.059463,13.89,121.14,2334.5,77.7,45.044,59.627716,1
05:47:02,74,24771146f8b2d81eef4fccb5b175f999de96cf4fba5e855ca045701e85e814e360f97ba125fc505fce0aeee028b7164a4ac27bda0640ebfc848febd78ffb0316,69.9,11.566,73.781,0,52.403,37.415,1.288939,12.43,261.04,1405.0,69.9,18.249,34.28534,12
04:55:40,177,55debdc3822484e5d93e2b2e616c2ede158bb5362f64e35e2f8e95cacd60b2c459e8042e9ef687515fa199f08aa63757ff4be42a8bed8ac2653fa3d0e8d0a8f7,37.61,11.991,39.665,0,41.775,28.913,2.0534,5.35,256.72,2975.5,37.6,46.241,43.158492,11
04:53:58,62,6943838a093f7330960727c56ec269f4b24d514093768f9bf97b77e3d60bc3f6379f7e2184e8d45d7f91c5141f1184214f3cdded2b00fa841faa21f47cfd19f4,69.09,11.357,12.127,0,37.562,43.318,1.639913,18.45,384.55,3938.7,69.1,28.625,1.263377,2
07:08:40,63,3d4385cb0f697f37e2aa482261afa2ddd99fe0cb10e45dd6c41207fed14fbec0d9686bffadd1336af506fa48f2442c6715074070fbf2197418d31d9818c06d0a,64.06,11.174,46.329,0,54.14,42.407,2.299481,7.1,332.22,3071.7,64.1,26.398,51.888231,13
02:37:06,14,c117f70a84f563cab3b573eae5a2c703c23bc915b63269f4c45f879786874064b89e5a261450b7d28dc8804fe19c15ba9fba905e03fcb3c10ac14818d2d8ce16,73.79,12.493,12.201,0,70.993,41.59,3.22462,15.13,136.49,1829.8,73.8,1.961,90.89097,1
17:26:23,87,c911e873113f281673853e6ae7a2c9face76b32740dccd66f9fcde322008f03d4d501429c6629c87b5ef31b543f675ce44bac3a256204006e11961f6e276f6a4,124.1,11.187,20.179,0,30.945,35.483,2.137038,18.83,460.0,2789.9,124.1,9.732,94.002214,2
18:05:47,49,c6e2a4b4fe9205df772806752d618e3209828eeb26d10ec5c514d884f36bd8cde75ab5b906d5ea54c1e9c22cbf298b7ea3ef6b83e64f11bfd55abbef2d189d2c,29.32,11.621,58.854,0,60.533,15.319,3.787104,10.37,276.88,2782.6,29.3,39.922,85.464872,13
21:40:43,85,5c578591261d0af457b8c596470d92e91ca240fd1c97829f8b5c9b49c95737a7d6029508391943d7b82eee47a8943742c18cdd143f2f3c959efd8b0e9c6243e8,59.51,13.843,72.714,0,66.431,31.901,1.176893,13.68,254.32,2551.4,59.5,7.595,31.821916,13
17:35:04,217,0f9f520f3de33a65cb1a6bd2471dfa0cc0bf651efefac142b2c745343df3a6b56e0b19f590dca337d479cd2fa24dd67f01f34ce9cf320cee4c2a2c8b8ea9e9dd,95.58,11.368,7.351,0,63.982,35.599,2.350565,18.35,81.51,2188.7,95.6,23.691,51.11865,23
05:01:30,191,608dce549768dce445a6cd370c949758a8ba5c83992ad3d5db7b3e233204510e3d05f614dd3e4f1ba0c2c918f0fc7ee3d6695aa7b2d77e774ded2f2f68f9931b,64.54,13.242,31.568,1,28.765,31.515,1.340173,10.94,330.14,2101.6,64.5,10.814,3.667525,22
05:45:40,198,26d08bf4e9c1ceeedbe6668ce8dfd5fddb5204f67c7acce3fa0813107a08039591231f9a6eb3be9d719745881b6b9b9111462ddea9708c4de091e661876cb2ec,36.78,13.573,54.895,1,72.702,22.391,2.308823,12.19,118.48,3782.5,36.8,29.843,56.378681,16
23:52:47,135,fca049779573ee0f460840eac08483c2dbfc7624c944709221cb72b9b8adf6fa0985944aebc22c31f9eea94a7b9b69877643e56c25bf7ffa609f7d732ffd257a,29.59,11.124,11.983,0,52.642,22.451,2.362594,6.25,381.13,3288.6,29.6,35.985,77.937942,23
03:34:15,52,bd498732aad11954b4bd1febd9051ac5d8acab59a8141835d7f0197cea48ed3165a4dfd74070306195693a713fb0c4b068d1b825d9f57806c0e58facd2ae9379,6.56,12.693,25.934,0,47.188,29.684,1.704747,19.77,343.12,3091.3,6.6,46.046,17.432055,2
22:00:56,241,1fc91a947e897fbba50f6822c8623bd1d9a28559aca58787e68b6f50458d739d843522d19ab63d304bea8e338e92bfe1182d277d2654b2bb0471141f330c416d,15.83,11.394,14.527,0,38.305,31.659,3.250379,7.0,60.74,3120.2,15.8,33.991,16.737964,2
00:40:04,2,f76fad5f7ec3938f3250ade27b1f5819b3cc8c7e27df9c842d26ecf8eedd219e7858c08f31ab68d141e89fcdf33827bc54689a0b4011a36fcba1b4614c6e40a4,57.03,13.199,36.994,1,41.547,15.539,2.84589,11.41,273.37,1918.7,57.0,42.488,4.454373,1
03:32:00,44,686028196c07ea3f3b77eaf71f7f30b4ee90dc75fdcb3781ce4749065e904609fdf6b1b697c4e4924466c0fb76e6cf6aeabaaf9fb5f9343951484b505487d26d,80.55,13.262,29.485,0,44.193,42.782,2.079614,17.25,122.03,2837.5,80.5,8.811,69.736173,13
09:27:00,136,a91e3131de36fe1b34bee63793f5129d738ce49c6a979a3813ff93b4c8b625d035f7aa076f8c2f885ab94453a880acceeb24afc9971fc9c124ba387327f7acc4,82.9,13.041,51.599,0,63.113,44.237,2.958843,12.69,171.93,2400.3,82.9,24.078,29.100397,1
03:24:42,3,194f317624c13234d16b21bc3e4a0972009cc03c439d60be09824f32f6298a84560b49e051eaa98fe584b255eb84626959a01d64fd660a02eb7c7a528b3484f2,31.47,11.921,55.427,0,76.9,42.732,3.343839,19.28,90.11,2887.7,31.5,10.89,35.955775,2
03:20:59,70,34575d737e945f3f4de4935412021c09e4095bea54ef0faf254d58e7d3be0a3fe1df4c8b74b89043c8865c57db079348f4be0de453e8ecb2136cbbb363a7c0b5,67.7,12.266,7.009,0,48.142,28.301,2.572525,7.31,276.41,2913.2,67.7,27.05,33.128909,12
11:35:36,147,39477730dcf27c5a6ce6cb228e01c1577ec3c38b1f2c6ccad09b332fa9f70b5e1deccda88b07c9d29e1d0cf3dc7a40f6134d7f86c472e0e6554849a6e5d5ce7b,66.53,13.827,32.345,1,34.844,43.836,3.275913,6.43,409.0,880.1,66.5,40.964,9.630661,11
01:40:14,213,15d2182ea9778319ffcb67aa701035fb4823a2fea6383db776778497c05015e8d0a0d226818578f3154f1c9e821df9d2d4482b27793f12a6af076426adb87a62,46.84,11.826,16.08,1,78.006,27.625,3.228406,15.51,268.95,3283.8,46.8,4.779,21.579209,16
08:24:19,206,2532718149c7a1adfe30540e869b54e4b3b5ca7d7fb2fbc25c627a2ad75c02e3d34686eafc9e5b663f55f1ff716dea8d34355ac2649434c294d3154cc8e47ef3,60.81,13.816,68.194,0,33.597,26.677,2.431649,16.58,184.38,4373.9,60.8,10.776,67.343512,22
18:53:27,215,e1950b4d052a85bdade5362e8639104d486850e148fff6b1318bd513bd13ec5b597308390cc9cc9a3b0dcfed3ea53fd582bdba481567074dd3054e807cf9dc24,48.31,13.171,40.888,0,56.735,41.254,1.934965,17.15,72.59,3161.8,48.3,32.83,54.919042,16
02:26:23,177,5c73abd103f1b1a6615eebfc56ced035def33405e26dda043d791c01628760c3822d8d5bf47690e4b358896393448449402f97ca336ac6dc94d688000143b2dc,64.02,11.63,79.769,0,39.345,27.334,1.86761,16.18,186.78,1914.6,64.0,27.314,8.835301,16
15:47:34,229,ef1b1cced316206bc689799d3c35a38205e079ac1e38d5e26237ba3877a65863dcdd52b7432e3427a8be3a0567fc7f488f692ed6888db1eed05ea3672325f4a9,107.47,12.071,31.305,0,46.652,20.405,2.776836,13.1,171.5,2358.6,107.5,25.778,52.933896,2
05:35:46,60,b28e1c7135dd70554b32c38578bd50c067dce23a96a4f09ebfe0c52a1907e890fdffa27a86cbf283e8c3bb2b041894d89e39ffc6a5e12c42241d6b3cfbb38a69,75.42,11.002,6.712,1,72.267,17.081,2.328159,18.95,391.38,2712.5,75.4,15.997,34.409356,12
04:19:50,15,e593d20f9eb85cb500990c877e8d78982df626a757d553f37f3994d99940e9a27a11c158d8bb5cd7b66d3a663bc71951738b05c73ab6c1293a47232b7bb38b59,17.67,13.185,14.779,0,74.219,18.315,2.798192,14.47,480.19,2938.7,17.7,44.914,54.115695,12
04:10:40,102,f0843c0e5fee435267bb0d1aa8d0861d2d868630e9ed696b42268ee6d3cfef740991bbfed430ede3c117c7fbb81ace21d3693e95264bd0b6c162ef90f47e2659,101.63,13.805,51.184,0,21.821,15.416,3.121304,15.06,234.58,2120.2,101.6,26.351,32.73404,12
15:20:54,134,87abfadc14316426ca69ffac6cc6cf606baa79450c62947b224698909757f3aba1d4217b587fbaf9f8b2a02f776b93ccf2e4e2c6288c55d3101893367bafd7f8,115.0,11.706,75.318,0,61.843,27.23,3.027151,9.63,398.12,1077.7,115.0,43.61,12.639348,11
14:15:56,97,dfccf799076a5e4bd69cfc0b3d01cd4bb9543e4d7186630b91dff8fdad050f6cddff26b831f939b5ae64dd1eb2a4dac6b85a31270836aae223e788cb2d613bd5,115.22,11.276,53.106,1,42.502,31.449,1.489288,14.96,190.62,2609.3,115.2,46.607,92.769042,11
00:38:03,6,98ce8e362134908cc7fad43b461119d41d36a3d20c06997f40b84877889ac17d9c886cf0d1ae4075ff27f2fcc97fe14eab78cee810ef3331058fdd5254fe0b77,12.74,13.293,54.074,1,44.035,43.839,3.388087,8.1,141.31,1930.4,12.7,25.431,10.154179,22
07:33:20,92,0b52a139e7c5f17f7b81125661f1cb185fd491434ea4942012646dad3a335ae36b2411952e7a4437c6dd4f2d465835162c3c17d430486ffd5b7b7c88b640f40b,20.85,11.498,64.867,1,23.885,36.164,1.623343,13.22,278.44,2371.0,20.9,36.923,15.592994,23
07:10:59,238,6a3af573a20d20b0707fd2a335ec77f77db948847c0befd7e1d18695990515f5a1bc2e0d088ac5c74a02f08dac32195902cd6f2e70fc6fae5feab7cd8f3e7d5d,71.89,11.671,19.899,1,42.443,21.235,3.367371,6.54,204.52,2166.1,71.9,9.576,66.047523,23
07:02:39,135,bc21269234954eb3f31f33f910fbe5406cb5354d18607001b01ae7c6788b81be2a75e8b203251f1c9abf0ee3f6ab4590a34e50b9734c959eddf91ee578c355e7,66.43,11.355,7.239,0,70.794,27.31,2.171028,6.18,445.69,1101.3,66.4,29.635,64.52113,1
11:16:41,24,0af3f60ec821945051348c89f2c78b07de599fe4738b910db43cacf4dcaf4a65ad7ba30ac69ce4035af00c87dd46f764d975ad2b50a1fe5376427e6a4db9cb57,16.23,13.16,65.549,0,24.891,41.461,2.113106,9.35,388.12,2408.3,16.2,2.416,91.073018,12
